16.679,2.953959,8.372745491,4.746832342,6.7597597598,4.1805228652
0,0,8.255511022,4.2062572038,9.8668668669,4.3916849783
15.786,1.280204,7.4889779559,0.4723234043,0,0
0,0,8.2094188377,0.2437189007,15.7337337337,1.2584316048
21.375,10.056375,21.3567134269,10.7244589379,21.3193193193,10.7959330702
6.16,6.8864,6.3166332665,7.6412263405,6.3203203203,7.54504254
