1.000000000000000082e-05,1.000000000000000048e-04,2.000000000000000096e-04,2.999999999999999737e-04,4.000000000000000192e-04,5.000000000000000104e-04,1.000000000000000021e-03,2.000000000000000042e-03,3.000000000000000062e-03,4.000000000000000083e-03,5.000000000000000104e-03
8.167215497153003101e-01,3.555436191743888696e-01,2.896332500459024017e-01,2.627538154271842896e-01,2.441362068347797398e-01,2.260258920192285137e-01,1.841212479534257151e-01,1.515440126011001476e-01,1.457126859520598283e-01,1.323418923349360676e-01,1.319781628073622981e-01
1.962359838879215446e-01,4.836455546722583099e-02,3.312612859012453725e-02,3.599150408658822325e-02,3.318030342490065759e-02,2.893430816984927587e-02,2.643839130872645271e-02,3.046565969807629379e-02,3.342917976919720924e-02,2.830031858014165139e-02,3.787929290990739439e-02
3.675554109051670792e-01,6.578376764724289671e-01,4.758950513923731473e-01,4.353019889292537026e-01,3.971286428952597314e-01,3.783723238817393586e-01,3.226061330335523447e-01,2.746616603962028225e-01,2.618676104556242890e-01,2.406440226787722736e-01,2.301103144741273032e-01
1.395491268969672460e-01,1.197543997949663402e-01,4.312547440375532476e-02,5.225873860319520808e-02,4.001600231684326187e-02,3.616257986908573419e-02,3.085506091983689428e-02,3.031792138799759354e-02,3.507849547713169647e-02,3.635656314274171574e-02,3.136186358882354225e-02
6.835464325885717285e-01,4.745205573135444777e-01,3.682040330864886912e-01,2.936901926177902800e-01,2.652913446972654521e-01,2.468724492170418783e-01,1.954390388741051032e-01,1.629792694568065192e-01,1.462401634694115715e-01,1.254110950291828230e-01,1.206510869759817306e-01
3.300717796956127992e-01,2.049359563559618458e-01,1.018051904326097434e-01,8.361185969867879209e-02,8.621836867052727615e-02,5.797933426636824039e-02,5.401089377794221491e-02,5.185437742200698502e-02,4.795756458799977501e-02,3.883671756339578812e-02,4.113737594729723751e-02
3.047944295284226723e-01,7.756027895922783522e-01,6.414494639557964950e-01,5.546306631704533974e-01,5.021196829774509096e-01,4.362711939194861555e-01,3.327034257924147420e-01,2.701525915857121429e-01,2.395633698260006272e-01,2.191581010607153157e-01,2.168944115778186077e-01
1.444830965919106647e-01,3.055443288107339006e-01,2.158647582062781511e-01,1.305046935877580694e-01,1.320782923000503317e-01,1.537957407844054991e-01,6.869068112618112454e-02,5.432505813163263086e-02,4.899886691260397359e-02,4.729874232044382898e-02,5.178926467823382479e-02
