predator/prey,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.0040611768772142055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0.005952380952380952,0.003205128205128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004340277777777778,0,0,0.0022865853658536584,0,0,0,0,0,0,0,0,0,0,0,0,0.008359053497942387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002717391304347826,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035511363636363635,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0.00302180012950572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027241051631295534,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0.002232142857142857,0.0036391792489353465,0,0,0,0,0.003207218960643618,0,0.004354544177553027,0,0,0,0,0.002405002405002405,0.0020817069997397866,0.005225522552255226,0,0,0.003745318352059925,0,0,0,0,0,0.0033776097723176002,0,0,0,0,0.0035179180706550535,0,0,0.0026455026455026454,0,0,0,0,0.0023718299580368545,0,0,0,0,0,0.0032982890125747267,0.003341687552213868,0,0.0031265031265031266,0,0,0,0,0,0,0,0,0.0034219112506810156
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004897723998847595,0,0,0,0,0,0.00394368586209821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037462537462537465,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034635962213897995,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0.0013098661257198517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003787878787878788,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0.0030570652173913045,0,0,0,0,0,0.002233472304943419,0,0,0,0,0,0,0,0.0032074126870990736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036231884057971015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032938076416337285,0,0,0,0,0.002635046113306983,0,0,0,0.003294823856872181
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005209325964042945,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00894187779433681,0,0,0,0
20,0,0,0,0,0.0028620049504950494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002137713771377138,0,0,0,0,0.002362736273627363,0,0,0,0.0027368047255940404
21,0,0,0,0,0,0,0,0,0,0.004315969085616782,0,0,0,0,0,0,0,0,0,0,0,0.002178649237472767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003200731595793324,0,0
22,0,0,0,0.0006127450980392157,0,0,0,0,0,0.00430416068866571,0,0,0,0,0,0,0,0,0,0,0.0,0.002691272587466359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344180225281602,0,0,0,0.001856402938533904,0,0,0,0,0,0,0,0,0,0,0,0,0.0032679738562091504,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033116499112950917,0,0,0,0,0,0,0,0,0,0,0
24,0,0.003834355828220859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004979035639412998,0,0,0,0,0,0,0
25,0,0.0029341157642037877,0,0,0,0,0,0,0,0,0,0.002548750783950527,0,0.0025020947770226236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038819875776397515,0.001954957772912105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026661197703035273,0,0,0,0,0,0,0
26,0,0,0,0.004464285714285714,0,0,0,0,0,0.002168021680216802,0,0,0,0,0,0,0,0,0,0,0,0.00385932150638033,0,0,0,0,0,0,0,0.002713773681515617,0,0,0,0,0,0,0,0,0,0,0.003275920297196893,0,0.0037652270210409744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003968253968253968,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003598560575769692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0.0037180037180037182,0.004158004158004158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003490990990990991,0,0,0,0,0
29,0,0,0.001824619159277606,0,0,0,0,0,0,0,0,0,0,0.0022894734978244394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002221263379528695,0,0,0.002159132671811834,0.0017926122167315761,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016233656428189744,0,0,0,0,0,0,0.0013836824696802645,0,0,0
30,0.0021152829190904283,0,0,0,0,0.0024783634933123527,0,0,0,0,0,0,0,0,0,0.002467622621862594,0,0,0,0.0020161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023902838192859295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0.002666140021724104,0,0,0,0,0,0,0,0,0,0,0,0.003254743192823688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032613585245164192,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0.0021976734712831343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021354491752505434,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0.0027564316739057803,0,0,0,0,0,0,0,0.003998400639744102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003048780487804878,0,0,0,0,0,0,0,0,0,0,0,0.004107830551989731,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0.0028031475595779623,0,0,0,0,0.0024814230421707057,0,0,0,0,0.0026477250566298133,0,0,0,0,0,0.002791299829393988,0,0,0,0,0,0,0,0,0,0,0,0,0.0028518228647136158,0,0,0,0,0,0.0027179095937440397,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068318547975935555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004208754208754209,0,0,0,0
38,0,0.003067484662576687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
