predator/prey,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.003979891076665271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0.0038684719535783366,0.005750431282346176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025329280648429585,0,0,0.0027752081406105457,0,0,0,0,0,0,0,0,0,0,0,0,0.006427974545220801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024549918166939444,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005050505050505051,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0.0040453074433656954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002439505199349465,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0.0013774104683195593,0.0030155928214180643,0,0,0,0,0.0023715415019762848,0,0.003936423054070113,0,0,0,0,0.002453102453102453,0.006269592476489028,0.0034347127582959394,0,0,0.003181818181818182,0,0,0,0,0,0.0031967362844790843,0,0,0,0,0.0031476341975225073,0,0,0.0032634032634032634,0,0,0,0,0.0029623154623154625,0,0,0,0,0,0.003845562221196739,0.0027548209366391185,0,0.002572898799313894,0,0,0,0,0,0,0,0,0.0035243741765480898
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002162162162162162,0,0,0,0,0,0.004073061675205011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037042118260392372,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030983537357534823,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0.0014458784970240953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002583979328165375,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0.005244755244755245,0,0,0,0,0,0.004459308807134894,0,0,0,0,0,0,0,0.003094606542882405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004339250493096647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003386550556361877,0,0,0,0,0.001628001628001628,0,0,0,0.004319955406911929
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008223902374320202,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006294471811713191,0,0,0,0
20,0,0,0,0,0.0024098387900947315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002690490152116174,0,0,0,0,0.0023504831548707234,0,0,0,0.0029806851601621494
21,0,0,0,0,0,0,0,0,0,0.004447632711621234,0,0,0,0,0,0,0,0,0,0,0,0.0017661900756938604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002952503209242619,0,0
22,0,0,0,0.003301540719002201,0,0,0,0,0,0.007606490872210953,0,0,0,0,0,0,0,0,0,0,0.0,0.0032699167657550534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003740648379052369,0,0,0,0.0016078761193291447,0,0,0,0,0,0,0,0,0,0,0,0,0.002268602540834846,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003693181818181818,0,0,0,0,0,0,0,0,0,0,0
24,0,0.005027230833682447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002785515320334262,0,0,0,0,0,0,0
25,0,0.0027044639947865754,0,0,0,0,0,0,0,0,0,0.002411496670171749,0,0.004195425632697252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248015873015873,0.0021604938271604936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027545651501083256,0,0,0,0,0,0,0
26,0,0,0,0.0027314548591144336,0,0,0,0,0,0.0030802861685214626,0,0,0,0,0,0,0,0,0,0,0,0.004019105312208761,0,0,0,0,0,0,0,0.0034376481744902796,0,0,0,0,0,0,0,0,0,0,0.003100357215070432,0,0.004937629937629938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00302275960170697,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005247376311844078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0.003480753480753481,0.003043584124665206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003444621091679915,0,0,0,0,0
29,0,0,0.001435269352215099,0,0,0,0,0,0,0,0,0,0,0.0024686865950970544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211569975837669,0,0,0.0015907568653717348,0.001823323658554737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018754186202277294,0,0,0,0,0,0,0.0013395847287340924,0,0,0
30,0.0024247610897161604,0,0,0,0,0.0019587804462612842,0,0,0,0,0,0,0,0,0,0.002352792482730795,0,0,0,0.0020312817387771686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019333516217946206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0.0029956427015250544,0,0,0,0,0,0,0,0,0,0,0,0.003352490421455939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341130604288499,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0.0020943036403267595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001998432663113203,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0.0028311425682507585,0,0,0,0,0,0,0,0.0036086607858861267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032200357781753132,0,0,0,0,0,0,0,0,0,0,0,0.005021141649048625,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0.0030149066327945923,0,0,0,0,0.0027514803389710315,0,0,0,0,0.0025688756515264335,0,0,0,0,0,0.002830284190456431,0,0,0,0,0,0,0,0,0,0,0,0,0.0028614659106096186,0,0,0,0,0,0.0023566452861424722,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004621976683487037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003418803418803419,0,0,0,0
38,0,0.0030829385668095345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
