predator/prey,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.00710889273323691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0.0058823529411764705,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004146341463414634,0,0,0.0033333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0.005324675324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005660377358490566,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003148897885739991,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0.002535885167464115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023228462216995003,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0.0030165912518853697,0.003018575851393189,0,0,0,0,0.0017301038062283738,0,0.0021390374331550803,0,0,0,0,0.003770739064856712,0.0022624434389140274,0.003211094564408042,0,0,0.003511852502194908,0,0,0,0,0,0.001638321110937744,0,0,0,0,0.0038281979458450045,0,0,0.002152080344332855,0,0,0,0,0.0032961460446247464,0,0,0,0,0,0.001807426881367072,0.0019181585677749361,0,0.002144607843137255,0,0,0,0,0,0,0,0,0.001380663445118628
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009328358208955224,0,0,0,0,0,0.005415561450044209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003026070763500931,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003678192588510814,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0.0023446753390757385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038596491228070177,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0.003042155584528466,0,0,0,0,0,0.0029910269192422734,0,0,0,0,0,0,0,0.002607561929595828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012401818933443572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035310734463276836,0,0,0,0,0.0020814748736247396,0,0,0,0.0027428523570733137
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033305043335133608,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000899685110211426,0,0,0,0
20,0,0,0,0,0.002353132099967543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002834915611814346,0,0,0,0,0.002331778814123917,0,0,0,0.0032779258958100404
21,0,0,0,0,0,0,0,0,0,0.003687670354337021,0,0,0,0,0,0,0,0,0,0,0,0.0019082314164281377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021164021164021165,0,0
22,0,0,0,0.003278688524590164,0,0,0,0,0,0.004967709885742673,0,0,0,0,0,0,0,0,0,0,0.0,0.002956194571351787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004839968774395004,0,0,0,0.0016443780727217812,0,0,0,0,0,0,0,0,0,0,0,0,0.0028688524590163933,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003708167238342449,0,0,0,0,0,0,0,0,0,0,0
24,0,0.004657947943592762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034738361425740638,0,0,0,0,0,0,0
25,0,0.0023009465441293495,0,0,0,0,0,0,0,0,0,0.0022508716373213417,0,0.002323247597706996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014629966351077392,0.0019948217559959827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002526860788019586,0,0,0,0,0,0,0
26,0,0,0,0.0027131782945736434,0,0,0,0,0,0.003875968992248062,0,0,0,0,0,0,0,0,0,0,0,0.002795780912441225,0,0,0,0,0,0,0,0.0032571168002084555,0,0,0,0,0,0,0,0,0,0,0.005204872646733112,0,0.0033222591362126247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003682170542635659,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033238366571699905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0.002341235001463272,0.004249585406301824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002880335166273894,0,0,0,0,0
29,0,0,0.0012904150835185318,0,0,0,0,0,0,0,0,0,0,0.000995758805089434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018943724237556194,0,0,0.001229216536197192,0.00091744863713718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016456013397059004,0,0,0,0,0,0,0.0006684209041142277,0,0,0
30,0.003126832128200117,0,0,0,0,0.0030959752321981426,0,0,0,0,0,0,0,0,0,0.0027271285872839703,0,0,0,0.001834911179661738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021371511567589998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0.0036597862684819207,0,0,0,0,0,0,0,0,0,0,0,0.0029302288746337214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003985507246376811,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0.002354940197262747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021929610449582743,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0.0014005602240896359,0,0,0,0,0,0,0,0.004578754578754579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003048780487804878,0,0,0,0,0,0,0,0,0,0,0,0.001996450754214729,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0.0023536956870290203,0,0,0,0,0.0010717677384344051,0,0,0,0,0.0012687883334649504,0,0,0,0,0,0.0010273251652561997,0,0,0,0,0,0,0,0,0,0,0,0,0.002970869062823086,0,0,0,0,0,0.0007941434384637364,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004999782618147037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038510911424903724,0,0,0,0
38,0,0.00323303366325402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
