predator/prey,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.35135135135135137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0.3484848484848485,0.13157894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10810810810810811,0,0,0.1951219512195122,0,0,0,0,0,0,0,0,0,0,0,0,0.1839080459770115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2702702702702703,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32075471698113206,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0.7216494845360825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.836864406779661,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0.14084507042253522,0.20202020202020202,0,0,0,0,0.3699731903485255,0,0.14432989690721648,0,0,0,0,0.20714285714285716,0.14285714285714285,0.20905172413793102,0,0,0.17045454545454544,0,0,0,0,0,0.21389059618930548,0,0,0,0,0.19599666388657214,0,0,0.16216216216216217,0,0,0,0,0.18456375838926176,0,0,0,0,0,0.19915254237288135,0.16145833333333334,0,0.1125,0,0,0,0,0,0,0,0,0.2995529061102832
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10227272727272728,0,0,0,0,0,0.17332513829133375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1885593220338983,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2092436974789915,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0.8090545118570989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09433962264150944,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0.16901408450704225,0,0,0,0,0,0.0938337801608579,0,0,0,0,0,0,0,0.1746031746031746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16216216216216217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.20754716981132076,0,0,0,0.18032786885245902
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.135135135135135,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3584905660377358,0,0,0,0
20,0,0,0,0,1.0422535211267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,1.169811320754717,0,0,0,1.2354694485842026
21,0,0,0,0,0,0,0,0,0,0.7419354838709677,0,0,0,0,0,0,0,0,0,0,0,0.6923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7027027027027027,0,0
22,0,0,0,0.15151515151515152,0,0,0,0,0,0.1935483870967742,0,0,0,0,0,0,0,0,0,0,0.0,0.11538461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162534435261708,0,0,0,0.09046304814474088,0,0,0,0,0,0,0,0,0,0,0,0,0.21621621621621623,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21875,0,0,0,0,0,0,0,0,0,0,0
24,0,0.14189189189189189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13213213213213212,0,0,0,0,0,0,0
25,0,0.16554054054054054,0,0,0,0,0,0,0,0,0,0.1539882968894364,0,0.12115384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25210084033613445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12312312312312312,0,0,0,0,0,0,0
26,0,0,0,0.9090909090909091,0,0,0,0,0,1.1612903225806452,0,0,0,0,0,0,0,0,0,0,0,0.9807692307692307,0,0,0,0,0,0,0,0.8804347826086957,0,0,0,0,0,0,0,0,0,0,0.8429752066115702,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918918918918919,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0.696969696969697,0.6842105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,0,0,0,0,0
29,0,0,2.659090909090909,0,0,0,0,0,0,0,0,0,0,4.878846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2033389382656736,0,0,2.7555555555555555,2.588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9405940594059405,0,0,0,0,0,0,3.1733333333333333,0,0,0
30,0.84375,0,0,0,0,0.41414141414141414,0,0,0,0,0,0,0,0,0,0.5878233528655138,0,0,0,0.40301724137931033,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31442869057547956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0.7419354838709677,0,0,0,0,0,0,0,0,0,0,0,0.8846153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43243243243243246,0,0
32,0,0,0,0,0,0,0,0,0,0,0,16.541730828457037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.91344537815126,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0.12332439678284182,0,0,0,0,0,0,0,0.1746031746031746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13513513513513514,0,0,0,0,0,0,0,0,0,0,0,0.19270833333333334,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,3.3402061855670104,0,0,0,0,3.342857142857143,0,0,0,0,3.5568181818181817,0,0,0,0,0,3.1972956361401352,0,0,0,0,0,0,0,0,0,0,0,0,2.87248322147651,0,0,0,0,0,2.788135593220339,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32884615384615384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20754716981132076,0,0,0,0
38,0,0.0945945945945946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,1.5405405405405406,0.9886363636363636,0,0.8450704225352113,0,0,0,0,0,0.7158176943699732,1.2744071450569756,0,1.4423076923076923,0,0,0,0,1.0317460317460319,0,0,0,0,0,0,0,0,0,0,0,0,1.1482104251741532,0,0,0.9777777777777777,1.5798319327731092,1.1891891891891893,0,0,0,0,0,0,0,0,0,0,0,0,1.3663366336633664,1.0875,0,1.4984984984984986,0,0,1.490566037735849,1.0266666666666666,0,0,0.7608047690014903
