predator/prey,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.44370860927152317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0.2,0.28888888888888886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22916666666666666,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0.26740947075208915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2682926829268293,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39655172413793105,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0.7116564417177914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6461038961038961,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0.2,0.19473684210526315,0,0,0,0,0.12,0,0.26993865030674846,0,0,0,0,0.16346153846153846,0.2982456140350877,0.21728971962616822,0,0,0.19791666666666666,0,0,0,0,0,0.19421221864951768,0,0,0,0,0.22424242424242424,0,0,0.2463768115942029,0,0,0,0,0.2529182879377432,0,0,0,0,0,0.18506493506493507,0.19337016574585636,0,0.21739130434782608,0,0,0,0,0,0,0,0,0.22735042735042735
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15625,0,0,0,0,0,0.1684887459807074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1525974025974026,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45733788395904434,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0.9754507096279248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22413793103448276,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0.26,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0.15789473684210525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15942028985507245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21739130434782608,0,0,0,0,0.13793103448275862,0,0,0,0.20897435897435898
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6326530612244898,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46551724137931033,0,0,0,0
20,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3043478260869565,0,0,0,0,1.5344827586206897,0,0,0,1.199145299145299
21,0,0,0,0,0,0,0,0,0,0.8974358974358975,0,0,0,0,0,0,0,0,0,0,0,0.5737704918032787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,0,0
22,0,0,0,0.24390243902439024,0,0,0,0,0,0.358974358974359,0,0,0,0,0,0,0,0,0,0,0.0,0.18032786885245902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22641509433962265,0,0,0,0.11627106983144135,0,0,0,0,0,0,0,0,0,0,0,0,0.19047619047619047,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30939226519337015,0,0,0,0,0,0,0,0,0,0,0
24,0,0.23178807947019867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3129251700680272,0,0,0,0,0,0,0
25,0,0.2152317880794702,0,0,0,0,0,0,0,0,0,0.17836593785960875,0,0.2159090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2839506172839506,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19387755102040816,0,0,0,0,0,0,0
26,0,0,0,1.0,0,0,0,0,0,0.6410256410256411,0,0,0,0,0,0,0,0,0,0,0,0.8688524590163934,0,0,0,0,0,0,0,0.9340659340659341,0,0,0,0,0,0,0,0,0,0,1.0943396226415094,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8095238095238095,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12280701754385964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0.8166666666666667,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6590909090909091,0,0,0,0,0
29,0,0,2.8,0,0,0,0,0,0,0,0,0,0,3.4951298701298703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6300854205878093,0,0,2.7901234567901234,2.765151515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,2.577181208053691,0,0,0,0,0,0,2.4554455445544554,0,0,0
30,0.6851851851851852,0,0,0,0,0.3368421052631579,0,0,0,0,0,0,0,0,0,0.4267680390187921,0,0,0,0.34813084112149534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0.7435897435897436,0,0,0,0,0,0,0,0,0,0,0,0.8688524590163934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7142857142857143,0,0
32,0,0,0,0,0,0,0,0,0,0,0,16.879555044112006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.856965560037233,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0.17333333333333334,0,0,0,0,0,0,0,0.12280701754385964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15942028985507245,0,0,0,0,0,0,0,0,0,0,0,0.20441988950276244,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,4.128834355828221,0,0,0,0,3.5096153846153846,0,0,0,0,3.5416666666666665,0,0,0,0,0,3.8392282958199355,0,0,0,0,0,0,0,0,0,0,0,0,3.964980544747082,0,0,0,0,0,3.24025974025974,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3344155844155844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27586206896551724,0,0,0,0
38,0,0.26490066225165565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,1.8708609271523178,1.4,0,1.76,0,0,0,0,0,1.54,1.6747219025700038,0,1.5032467532467533,0,0,0,0,1.4912280701754386,0,0,0,0,0,0,0,0,0,0,0,0,1.7149268857680613,0,0,1.5679012345679013,1.6136363636363635,1.9275362318840579,0,0,0,0,0,0,0,0,0,0,0,0,1.3154362416107384,1.7391304347826086,0,2.057823129251701,0,0,2.1379310344827585,1.504950495049505,0,0,2.7123931623931625
