predator/prey,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.006528535078153399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0.0035116711423259657,0.007364975450081833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005673758865248227,0,0,0.00303951367781155,0,0,0,0,0,0,0,0,0,0,0,0,0.005210594876248371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019342359767891683,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008450704225352112,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0.003092783505154639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002766431087769349,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0.004032860343539955,0.002752477229506556,0,0,0,0,0.002067021609771375,0,0.0021305285868392664,0,0,0,0,0.0027383619616629324,0.0020991865652059826,0.003688681655595299,0,0,0.0026915312890512352,0,0,0,0,0,0.002975362703181698,0,0,0,0,0.003049987194710251,0,0,0.00239721922569819,0,0,0,0,0.0027266009224575084,0,0,0,0,0,0.0029716472288371905,0.0027252597513200477,0,0.0013336178384722075,0,0,0,0,0,0,0,0,0.0035522084594221204
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036176694592536178,0,0,0,0,0,0.0034336083636549992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034671827124657315,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002870033589728301,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0.0019965351957303666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003275466754012447,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0.0033566433566433566,0,0,0,0,0,0.002463343108504399,0,0,0,0,0,0,0,0.005405405405405406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015712682379349046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036963036963036963,0,0,0,0,0.00409731113956466,0,0,0,0.00244081034903588
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012954928283395437,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006471259992386753,0,0,0,0
20,0,0,0,0,0.002074898785425101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001825477154424523,0,0,0,0,0.001575240919199407,0,0,0,0.0024363944092596636
21,0,0,0,0,0,0,0,0,0,0.002871088142405972,0,0,0,0,0,0,0,0,0,0,0,0.0019051973784484073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032921810699588477,0,0
22,0,0,0,0.0027580772261623326,0,0,0,0,0,0.004306632213608958,0,0,0,0,0,0,0,0,0,0,0.0,0.0037722908093278463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003313840155945419,0,0,0,0.0020832432276573967,0,0,0,0,0,0,0,0,0,0,0,0,0.003703703703703704,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036477331943720686,0,0,0,0,0,0,0,0,0,0,0
24,0,0.004190476190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050283860502838605,0,0,0,0,0,0,0
25,0,0.0027397260273972603,0,0,0,0,0,0,0,0,0,0.002485851800920294,0,0.0027976075631873432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029546065001343,0.004929214191551556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037796220377962204,0,0,0,0,0,0,0
26,0,0,0,0.003697244506452738,0,0,0,0,0,0.0030499428135722455,0,0,0,0,0,0,0,0,0,0,0,0.004493017607771706,0,0,0,0,0,0,0,0.0028659864725438496,0,0,0,0,0,0,0,0,0,0,0.0034167385677308024,0,0.0036885245901639345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024043715846994535,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003861003861003861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0.0034266133637921186,0.003132613992342499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043281526657485735,0,0,0,0,0
29,0,0,0.001469758074769492,0,0,0,0,0,0,0,0,0,0,0.0017797211874399851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225727471073154,0,0,0.0016328983292184295,0.0016195618541613819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001714543245679351,0,0,0,0,0,0,0.0015051693932440103,0,0,0
30,0.0021124708624708625,0,0,0,0,0.0016401124648547328,0,0,0,0,0,0,0,0,0,0.002190929036128252,0,0,0,0.0014549595141700406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014198431464618516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0.002123818625889349,0,0,0,0,0,0,0,0,0,0,0,0.003974293928631828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002841197361745307,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0.0026824759088435873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026876005192609286,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0.002838709677419355,0,0,0,0,0,0,0,0.004054054054054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024691358024691358,0,0,0,0,0,0,0,0,0,0,0,0.0061403508771929825,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0.0027244870770050627,0,0,0,0,0.00263658537039832,0,0,0,0,0.0025405418239665693,0,0,0,0,0,0.002262280781637182,0,0,0,0,0,0,0,0,0,0,0,0,0.0026897117476622377,0,0,0,0,0,0.0025673381630125667,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038893491668968057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020865936358894104,0,0,0,0
38,0,0.004190476190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
