predator/prey,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.7054945054945055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0.2159090909090909,0.1956521739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17073170731707318,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.13993174061433447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22727272727272727,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0.7258687258687259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7632398753894081,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0.18461538461538463,0.291866028708134,0,0,0,0,0.2553191489361702,0,0.19305019305019305,0,0,0,0,0.2638888888888889,0.14754098360655737,0.24647887323943662,0,0,0.37,0,0,0,0,0,0.26260869565217393,0,0,0,0,0.27292418772563176,0,0,0.2631578947368421,0,0,0,0,0.3108108108108108,0,0,0,0,0,0.2772585669781931,0.14728682170542637,0,0.2077922077922078,0,0,0,0,0,0,0,0,0.23626943005181347
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0.1956521739130435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1806853582554517,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43035619351408827,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,1.1391941391941391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23636363636363636,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0.13846153846153847,0,0,0,0,0,0.0851063829787234,0,0,0,0,0,0,0,0.13114754098360656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14473684210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16883116883116883,0,0,0,0,0.05454545454545454,0,0,0,0.11139896373056994
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6440071556350626,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36363636363636365,0,0,0,0
20,0,0,0,0,1.2307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0909090909090908,0,0,0,0,1.2,0,0,0,1.1979274611398965
21,0,0,0,0,0,0,0,0,0,0.6341463414634146,0,0,0,0,0,0,0,0,0,0,0,0.42592592592592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0
22,0,0,0,0.3170731707317073,0,0,0,0,0,0.2682926829268293,0,0,0,0,0,0,0,0,0,0,0.0,0.12962962962962962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20149253731343283,0,0,0,0.1065989847715736,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24806201550387597,0,0,0,0,0,0,0,0,0,0,0
24,0,0.14725274725274726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23076923076923078,0,0,0,0,0,0,0
25,0,0.23076923076923078,0,0,0,0,0,0,0,0,0,0.16987179487179488,0,0.4573333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19811320754716982,0.4057971014492754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3220035778175313,0,0,0,0,0,0,0
26,0,0,0,0.9512195121951219,0,0,0,0,0,0.9024390243902439,0,0,0,0,0,0,0,0,0,0,0,1.1296296296296295,0,0,0,0,0,0,0,1.4403669724770642,0,0,0,0,0,0,0,0,0,0,1.0895522388059702,0,0.8809523809523809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2786885245901639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0.5909090909090909,0.7608695652173914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7555555555555555,0,0,0,0,0
29,0,0,1.719298245614035,0,0,0,0,0,0,0,0,0,0,2.2013333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6283881897386254,0,0,2.0754716981132075,2.2318840579710146,0,0,0,0,0,0,0,0,0,0,0,0,0,2.227906976744186,0,0,0,0,0,0,1.8598130841121496,0,0,0
30,0.46808510638297873,0,0,0,0,0.3014354066985646,0,0,0,0,0,0,0,0,0,0.30362065796728543,0,0,0,0.24178403755868544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348014440433213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0.5609756097560976,0,0,0,0,0,0,0,0,0,0,0,0.9814814814814815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775,0,0
32,0,0,0,0,0,0,0,0,0,0,0,17.235347985347985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.166666666666668,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0.07801418439716312,0,0,0,0,0,0,0,0.21311475409836064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09210526315789473,0,0,0,0,0,0,0,0,0,0,0,0.14728682170542637,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,3.8185328185328187,0,0,0,0,6.909722222222222,0,0,0,0,3.43,0,0,0,0,0,3.531304347826087,0,0,0,0,0,0,0,0,0,0,0,0,3.3783783783783785,0,0,0,0,0,3.4610591900311527,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43636363636363634,0,0,0,0
38,0,0.16483516483516483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,1.8021978021978022,1.4649122807017543,0,1.7846153846153847,0,0,0,0,0,1.75177304964539,1.7884615384615385,0,1.1386666666666667,0,0,0,0,2.0491803278688523,0,0,0,0,0,0,0,0,0,0,0,0,1.5049612778315586,0,0,1.2924528301886793,2.077294685990338,1.6842105263157894,0,0,0,0,0,0,0,0,0,0,0,0,1.8465116279069766,2.0,0,2.6028622540250446,0,0,1.9454545454545455,1.5046728971962617,0,0,2.5901554404145077
