predator/prey,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.5850144092219021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0.16393442622950818,0.2608695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1794871794871795,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0.18456375838926176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3076923076923077,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4264705882352941,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0.5513513513513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6197183098591549,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0.21052631578947367,0.22380952380952382,0,0,0,0,0.21052631578947367,0,0.1891891891891892,0,0,0,0,0.3,0.203125,0.22840690978886757,0,0,0.3,0,0,0,0,0,0.25471190091545504,0,0,0,0,0.19635036496350364,0,0,0.29411764705882354,0,0,0,0,0.1556420233463035,0,0,0,0,0,0.2746478873239437,0.1348314606741573,0,0.13333333333333333,0,0,0,0,0,0,0,0,0.209438202247191
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0.18686052773290254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2007042253521127,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5535131930032612,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0.729269801980198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08823529411764706,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0.10526315789473684,0,0,0,0,0,0.15789473684210525,0,0,0,0,0,0,0,0.171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10294117647058823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06666666666666667,0,0,0,0,0.04411764705882353,0,0,0,0.12359550561797752
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4251336898395721,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36764705882352944,0,0,0,0
20,0,0,0,0,1.1578947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0,0,0,0,0.9411764705882353,0,0,0,1.4449438202247191
21,0,0,0,0,0,0,0,0,0,0.48484848484848486,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5454545454545454,0,0
22,0,0,0,0.17073170731707318,0,0,0,0,0,0.21212121212121213,0,0,0,0,0,0,0,0,0,0,0.0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1360759493670886,0,0,0,0.09341825902335456,0,0,0,0,0,0,0,0,0,0,0,0,0.20454545454545456,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28651685393258425,0,0,0,0,0,0,0,0,0,0,0
24,0,0.15273775216138327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15775401069518716,0,0,0,0,0,0,0
25,0,0.207492795389049,0,0,0,0,0,0,0,0,0,0.2354579207920792,0,0.2266244057052298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21839080459770116,0.1527777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18181818181818182,0,0,0,0,0,0,0
26,0,0,0,1.1219512195121952,0,0,0,0,0,0.9393939393939394,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,1.2430278884462151,0,0,0,0,0,0,0,0,0,0,1.3037974683544304,0,0.8717948717948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8863636363636364,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0.7213114754098361,0.717391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6521739130434783,0,0,0,0,0
29,0,0,2.8555555555555556,0,0,0,0,0,0,0,0,0,0,3.299524564183835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9887948207171315,0,0,3.4367816091954024,2.7569444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1125827814569536,0,0,0,0,0,0,3.0365853658536586,0,0,0
30,0.5681818181818182,0,0,0,0,0.41904761904761906,0,0,0,0,0,0,0,0,0,0.4919110877285282,0,0,0,0.32437619961612285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3029197080291971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0.5757575757575758,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29545454545454547,0,0
32,0,0,0,0,0,0,0,0,0,0,0,17.005259900990097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.17343611028758,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0.14035087719298245,0,0,0,0,0,0,0,0.140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14705882352941177,0,0,0,0,0,0,0,0,0,0,0,0.11797752808988764,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,4.302702702702702,0,0,0,0,3.2153846153846155,0,0,0,0,3.9875,0,0,0,0,0,3.5831987075928917,0,0,0,0,0,0,0,0,0,0,0,0,4.097276264591439,0,0,0,0,0,3.4014084507042255,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42789223454833597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23529411764705882,0,0,0,0
38,0,0.138328530259366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,1.4697406340057637,0.9111111111111111,0,1.4912280701754386,0,0,0,0,0,1.2046783625730995,1.5334158415841583,0,1.1362916006339143,0,0,0,0,1.234375,0,0,0,0,0,0,0,0,0,0,0,0,1.4660109561752988,0,0,1.1724137931034482,1.5486111111111112,1.3529411764705883,0,0,0,0,0,0,0,0,0,0,0,0,1.2781456953642385,0.9866666666666667,0,1.4385026737967914,0,0,1.2941176470588236,1.2682926829268293,0,0,1.2292134831460675
