predator/prey,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.35080645161290325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0.19298245614035087,0.11538461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19444444444444445,0,0,0.15217391304347827,0,0,0,0,0,0,0,0,0,0,0,0,0.1278538812785388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34615384615384615,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0.5923566878980892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7189695550351288,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0.19230769230769232,0.225,0,0,0,0,0.06720430107526881,0,0.21019108280254778,0,0,0,0,0.125,0.15625,0.2571428571428571,0,0,0.23809523809523808,0,0,0,0,0,0.20304568527918782,0,0,0,0,0.2038895859473024,0,0,0.13793103448275862,0,0,0,0,0.23140495867768596,0,0,0,0,0,0.18501170960187355,0.21212121212121213,0,0.06451612903225806,0,0,0,0,0,0,0,0,0.15425330812854443
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2261904761904762,0,0,0,0,0,0.21150592216582065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20843091334894615,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9449229374433363,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0.829155672823219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0.1346153846153846,0,0,0,0,0,0.14516129032258066,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15517241379310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22580645161290322,0,0,0,0,0.21153846153846154,0,0,0,0.14064272211720227
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3433962264150943,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
20,0,0,0,0,0.9615384615384616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,1.0769230769230769,0,0,0,0.964461247637051
21,0,0,0,0,0,0,0,0,0,0.7878787878787878,0,0,0,0,0,0,0,0,0,0,0,0.31746031746031744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3953488372093023,0,0
22,0,0,0,0.07142857142857142,0,0,0,0,0,0.42424242424242425,0,0,0,0,0,0,0,0,0,0,0.0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18712273641851107,0,0,0,0.0944967414916727,0,0,0,0,0,0,0,0,0,0,0,0,0.32558139534883723,0,0
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,0
24,0,0.08870967741935484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15849056603773584,0,0,0,0,0,0,0
25,0,0.22983870967741934,0,0,0,0,0,0,0,0,0,0.21372031662269128,0,0.1914008321775312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388888888888889,0.27049180327868855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22264150943396227,0,0,0,0,0,0,0
26,0,0,0,0.8571428571428571,0,0,0,0,0,1.2121212121212122,0,0,0,0,0,0,0,0,0,0,0,0.8412698412698413,0,0,0,0,0,0,0,0.9906542056074766,0,0,0,0,0,0,0,0,0,0,1.1046277665995976,0,1.2045454545454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8372093023255814,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0.49122807017543857,0.5576923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
29,0,0,3.3943661971830985,0,0,0,0,0,0,0,0,0,0,3.3883495145631066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.833799664241746,0,0,3.4027777777777777,3.2540983606557377,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46875,0,0,0,0,0,0,3.4918032786885247,0,0,0
30,0.22,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0.2470502549162418,0,0,0,0.21904761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198870765370138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0.696969696969697,0,0,0,0,0,0,0,0,0,0,0,0.6190476190476191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4883720930232558,0,0
32,0,0,0,0,0,0,0,0,0,0,0,16.962730870712402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.619900271985493,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0.3790322580645161,0,0,0,0,0,0,0,0.140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1724137931034483,0,0,0,0,0,0,0,0,0,0,0,0.1393939393939394,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,4.038216560509555,0,0,0,0,3.840909090909091,0,0,0,0,3.5595238095238093,0,0,0,0,0,4.275239706711788,0,0,0,0,0,0,0,0,0,0,0,0,4.491735537190083,0,0,0,0,0,3.569086651053864,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39944521497919555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19230769230769232,0,0,0,0
38,0,0.18951612903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,1.8225806451612903,1.4507042253521127,0,1.6538461538461537,0,0,0,0,0,1.0161290322580645,1.7176781002638521,0,1.6712898751733702,0,0,0,0,1.578125,0,0,0,0,0,0,0,0,0,0,0,0,1.5843312814773363,0,0,1.5555555555555556,1.7950819672131149,1.9655172413793103,0,0,0,0,0,0,0,0,0,0,0,0,1.78125,1.6290322580645162,0,1.7132075471698114,0,0,1.7884615384615385,1.4098360655737705,0,0,1.7482041587901702
